Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
162.275060999999994,22,'193' (0xC1),'0' (0x00),Read,ACK
162.275159500000001,22,'193' (0xC1),'6' (0x06),Read,ACK
162.275258500000007,22,'193' (0xC1),'3' (0x03),Read,ACK
162.275357500000013,22,'193' (0xC1),'1' (0x01),Read,ACK
162.275456499999990,22,'193' (0xC1),'4' (0x04),Read,ACK
162.275555499999996,22,'193' (0xC1),'0' (0x00),Read,ACK
162.275654500000002,22,'193' (0xC1),'0' (0x00),Read,ACK
162.275753500000008,22,'193' (0xC1),. (0x2E),Read,NAK
162.284634000000011,23,'192' (0xC0),'12' (0x0C),Write,ACK
162.284736000000009,23,'192' (0xC0),'0' (0x00),Write,ACK
162.284837500000009,23,'192' (0xC0),'0' (0x00),Write,ACK
162.284939500000007,23,'192' (0xC0),'0' (0x00),Write,ACK
162.285042000000004,23,'192' (0xC0),'2' (0x02),Write,ACK
162.285144000000003,23,'192' (0xC0),'3' (0x03),Write,ACK
162.285246000000001,23,'192' (0xC0),'1' (0x01),Write,ACK
162.285347500000000,23,'192' (0xC0),'4' (0x04),Write,ACK
162.285449499999999,23,'192' (0xC0),'0' (0x00),Write,ACK
162.285550999999998,23,'192' (0xC0),'0' (0x00),Write,ACK
162.285652499999998,23,'192' (0xC0),'2' (0x02),Write,ACK
162.285754499999996,23,'192' (0xC0),'2' (0x02),Write,ACK
162.285855999999995,23,'192' (0xC0),'2' (0x02),Write,ACK
192.543568499999992,24,'193' (0xC1),'7' (0x07),Read,ACK
192.543667999999997,24,'193' (0xC1),Z (0x5A),Read,ACK
192.543767000000003,24,'193' (0xC1),Z (0x5A),Read,ACK
192.543866000000008,24,'193' (0xC1),'0' (0x00),Read,ACK
192.543964999999986,24,'193' (0xC1),'4' (0x04),Read,ACK
192.544063499999993,24,'193' (0xC1),'0' (0x00),Read,ACK
192.544162999999998,24,'193' (0xC1),'3' (0x03),Read,ACK
192.544262000000003,24,'193' (0xC1),. (0x2E),Read,NAK
192.547270499999996,25,'192' (0xC0),'7' (0x07),Write,ACK
192.547374999999988,25,'192' (0xC0),'0' (0x00),Write,ACK
192.547479500000009,25,'192' (0xC0),'0' (0x00),Write,ACK
192.547583500000002,25,'192' (0xC0),'0' (0x00),Write,ACK
192.547685999999999,25,'192' (0xC0),'0' (0x00),Write,ACK
192.547788499999996,25,'192' (0xC0),'0' (0x00),Write,ACK
192.547890499999994,25,'192' (0xC0),'3' (0x03),Write,ACK
192.547999000000004,25,'192' (0xC0),. (0x2E),Write,ACK
